COM,age,socio_pro_category
081260011011,45,1
081260011011,50,1
081260011011,55,1
081260011011,60,1
081260011011,65,1
081265003046,25,1
081265003046,30,1
081265003046,35,1
081265003046,40,1
081265003046,45,1
081265003046,50,1
081265003046,55,1
081265003046,60,1
081265003046,65,1
081265005066,25,1
081265005066,30,1
081265005066,35,1
081265005066,35,1
081265005066,40,1
081265005066,40,1
081265005066,45,1
081265005066,45,1
081265005066,50,1
081265005066,55,1
081265005066,60,1
081265005066,60,1
081265005066,65,1
081265005069,30,1
081265005069,35,1
081265005069,40,1
081265005069,45,1
081265005069,50,1
081265005069,55,1
081265005069,60,1
081265005069,65,1
081275002014,20,1
081275002014,25,1
081275002014,25,1
081275002014,30,1
081275002014,30,1
081275002014,35,1
081275002014,35,1
081275002014,40,1
081275002014,40,1
081275002014,45,1
081275002014,45,1
081275002014,50,1
081275002014,50,1
081275002014,55,1
081275002014,55,1
081275002014,60,1
081275002014,60,1
081275002014,65,1
081275002014,65,1
081275002014,70,1
081275006025,25,1
081275006025,30,1
081275006025,35,1
081275006025,40,1
081275006025,45,1
081275006025,50,1
081275006025,55,1
081275006025,60,1
081275006025,65,1
081275009076,20,1
081275009076,25,1
081275009076,25,1
081275009076,30,1
081275009076,30,1
081275009076,35,1
081275009076,35,1
081275009076,40,1
081275009076,40,1
081275009076,40,1
081275009076,45,1
081275009076,45,1
081275009076,45,1
081275009076,50,1
081275009076,50,1
081275009076,55,1
081275009076,55,1
081275009076,60,1
081275009076,60,1
081275009076,60,1
081275009076,65,1
081275009076,65,1
081275009076,70,1
081285001007,25,1
081285001007,30,1
081285001007,35,1
081285001007,40,1
081285001007,45,1
081285001007,50,1
081285001007,55,1
081285001007,60,1
081285001007,60,1
081285001007,65,1
081285004115,25,1
081285004115,30,1
081285004115,35,1
081285004115,40,1
081285004115,45,1
081285004115,50,1
081285004115,55,1
081285004115,60,1
081285004115,65,1
081280126126,60,1
081280131131,25,1
081280131131,30,1
081280131131,35,1
081280131131,40,1
081280131131,45,1
081280131131,50,1
081280131131,55,1
081280131131,60,1
081280131131,60,1
081280131131,65,1
081280139139,25,1
081280139139,30,1
081280139139,35,1
081280139139,40,1
081280139139,45,1
081280139139,50,1
081280139139,55,1
081280139139,60,1
081280139139,65,1
081350015015,25,1
081350015015,30,1
081350015015,35,1
081350015015,40,1
081350015015,45,1
081350015015,50,1
081350015015,55,1
081350015015,60,1
081350015015,65,1
081355001016,25,1
081355001016,30,1
081355001016,35,1
081355001016,40,1
081355001016,45,1
081355001016,50,1
081355001016,55,1
081355001016,60,1
081355001016,65,1
081355002019,20,1
081355002019,25,1
081355002019,25,1
081355002019,30,1
081355002019,30,1
081355002019,30,1
081355002019,35,1
081355002019,35,1
081355002019,35,1
081355002019,40,1
081355002019,40,1
081355002019,40,1
081355002019,45,1
081355002019,45,1
081355002019,45,1
081355002019,50,1
081355002019,50,1
081355002019,50,1
081355002019,55,1
081355002019,55,1
081355002019,55,1
081355002019,60,1
081355002019,60,1
081355002019,60,1
081355002019,65,1
081355002019,65,1
081355002019,65,1
081355002019,70,1
081350020020,25,1
081350020020,30,1
081350020020,35,1
081350020020,40,1
081350020020,45,1
081350020020,50,1
081350020020,55,1
081350020020,60,1
081350020020,65,1
081350032032,35,1
081350032032,40,1
081350032032,45,1
081350032032,60,1
081350032032,65,1
081360002002,60,1
081365002010,25,1
081365002010,30,1
081365002010,35,1
081365002010,40,1
081365002010,45,1
081365002010,50,1
081365002010,55,1
081365002010,60,1
081365002010,65,1
081365003019,25,1
081365003019,30,1
081365003019,35,1
081365003019,40,1
081365003019,40,1
081365003019,45,1
081365003019,50,1
081365003019,55,1
081365003019,60,1
081365003019,60,1
081365003019,65,1
081365006028,30,1
081365006028,35,1
081365006028,40,1
081365006028,45,1
081365006028,50,1
081365006028,55,1
081365006028,60,1
081365006028,65,1
081360042042,30,1
081360042042,35,1
081360042042,40,1
081360042042,45,1
081360042042,50,1
081360042042,55,1
081360042042,60,1
081360042042,65,1
081360045045,60,1
081360050050,60,1
081365007065,20,1
081365007065,25,1
081365007065,25,1
081365007065,25,1
081365007065,30,1
081365007065,30,1
081365007065,30,1
081365007065,30,1
081365007065,35,1
081365007065,35,1
081365007065,35,1
081365007065,35,1
081365007065,40,1
081365007065,40,1
081365007065,40,1
081365007065,40,1
081365007065,45,1
081365007065,45,1
081365007065,45,1
081365007065,45,1
081365007065,50,1
081365007065,50,1
081365007065,50,1
081365007065,50,1
081365007065,55,1
081365007065,55,1
081365007065,55,1
081365007065,55,1
081365007065,60,1
081365007065,60,1
081365007065,60,1
081365007065,60,1
081365007065,65,1
081365007065,65,1
081365007065,65,1
081365007065,65,1
081365007065,70,1
081365001088,20,1
081365001088,25,1
081365001088,25,1
081365001088,25,1
081365001088,30,1
081365001088,30,1
081365001088,30,1
081365001088,30,1
081365001088,35,1
081365001088,35,1
081365001088,35,1
081365001088,35,1
081365001088,40,1
081365001088,40,1
081365001088,40,1
081365001088,40,1
081365001088,45,1
081365001088,45,1
081365001088,45,1
081365001088,45,1
081365001088,50,1
081365001088,50,1
081365001088,50,1
081365001088,50,1
081365001088,55,1
081365001088,55,1
081365001088,55,1
081365001088,55,1
081365001088,60,1
081365001088,60,1
081365001088,60,1
081365001088,60,1
081365001088,60,1
081365001088,65,1
081365001088,65,1
081365001088,65,1
081365001088,65,1
081365001088,70,1
082110000000,20,1
082110000000,25,1
082110000000,25,1
082110000000,30,1
082110000000,30,1
082110000000,30,1
082110000000,35,1
082110000000,35,1
082110000000,35,1
082110000000,40,1
082110000000,40,1
082110000000,40,1
082110000000,45,1
082110000000,45,1
082110000000,45,1
082110000000,50,1
082110000000,50,1
082110000000,50,1
082110000000,55,1
082110000000,55,1
082110000000,55,1
082110000000,60,1
082110000000,60,1
082110000000,60,1
082110000000,60,1
082110000000,65,1
082110000000,65,1
082110000000,65,1
082110000000,70,1
082120000000,20,1
082120000000,20,1
082120000000,20,1
082120000000,20,1
082120000000,20,1
082120000000,25,1
082120000000,25,1
082120000000,25,1
082120000000,25,1
082120000000,25,1
082120000000,25,1
082120000000,25,1
082120000000,25,1
082120000000,25,1
082120000000,25,1
082120000000,25,1
082120000000,25,1
082120000000,25,1
082120000000,25,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,30,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,35,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,40,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,45,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,50,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,55,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,60,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,65,1
082120000000,70,1
082120000000,70,1
082120000000,70,1
082120000000,70,1
082120000000,70,1
082120000000,75,1
082120000000,75,1
082120000000,80,1
082155002007,25,1
082155002007,30,1
082155002007,30,1
082155002007,35,1
082155002007,35,1
082155002007,40,1
082155002007,40,1
082155002007,45,1
082155002007,45,1
082155002007,50,1
082155002007,50,1
082155002007,55,1
082155002007,55,1
082155002007,60,1
082155002007,60,1
082155002007,65,1
082155002007,65,1
082155002007,70,1
082155003009,20,1
082155003009,25,1
082155003009,25,1
082155003009,30,1
082155003009,30,1
082155003009,30,1
082155003009,35,1
082155003009,35,1
082155003009,35,1
082155003009,40,1
082155003009,40,1
082155003009,40,1
082155003009,45,1
082155003009,45,1
082155003009,45,1
082155003009,50,1
082155003009,50,1
082155003009,50,1
082155003009,55,1
082155003009,55,1
082155003009,55,1
082155003009,60,1
082155003009,60,1
082155003009,60,1
082155003009,65,1
082155003009,65,1
082155003009,65,1
082155003009,70,1
082150017017,20,1
082150017017,25,1
082150017017,25,1
082150017017,30,1
082150017017,30,1
082150017017,35,1
082150017017,35,1
082150017017,40,1
082150017017,40,1
082150017017,45,1
082150017017,45,1
082150017017,50,1
082150017017,50,1
082150017017,55,1
082150017017,55,1
082150017017,60,1
082150017017,60,1
082150017017,60,1
082150017017,65,1
082150017017,65,1
082150017017,70,1
082155003021,60,1
082150046046,25,1
082150046046,30,1
082150046046,35,1
082150046046,40,1
082150046046,45,1
082150046046,50,1
082150046046,55,1
082150046046,60,1
082150046046,65,1
082155005059,25,1
082155005059,30,1
082155005059,35,1
082155005059,40,1
082155005059,45,1
082155005059,50,1
082155005059,55,1
082155005059,60,1
082155005059,65,1
082150064064,25,1
082150064064,30,1
082150064064,35,1
082150064064,40,1
082150064064,45,1
082150064064,50,1
082150064064,55,1
082150064064,60,1
082150064064,65,1
082155006066,25,1
082155006066,30,1
082155006066,35,1
082155006066,40,1
082155006066,45,1
082155006066,50,1
082155006066,55,1
082155006066,60,1
082155006066,65,1
082150084084,25,1
082150084084,30,1
082150084084,35,1
082150084084,40,1
082150084084,45,1
082150084084,50,1
082150084084,55,1
082150084084,60,1
082150084084,65,1
082150089089,30,1
082150089089,35,1
082150089089,40,1
082150089089,45,1
082150089089,50,1
082150089089,55,1
082150089089,60,1
082150089089,65,1
082150090090,30,1
082150090090,35,1
082150090090,40,1
082150090090,45,1
082150090090,50,1
082150090090,55,1
082150090090,60,1
082150090090,65,1
082150096096,25,1
082150096096,30,1
082150096096,35,1
082150096096,40,1
082150096096,45,1
082150096096,50,1
082150096096,55,1
082150096096,60,1
082150096096,65,1
082150097097,25,1
082150097097,30,1
082150097097,35,1
082150097097,40,1
082150097097,45,1
082150097097,50,1
082150097097,55,1
082150097097,60,1
082150097097,65,1
082155004099,25,1
082155004099,30,1
082155004099,35,1
082155004099,40,1
082155004099,45,1
082155004099,50,1
082155004099,55,1
082155004099,60,1
082155004099,65,1
082155001100,25,1
082155001100,30,1
082155001100,35,1
082155001100,40,1
082155001100,45,1
082155001100,50,1
082155001100,55,1
082155001100,60,1
082155001100,65,1
082150101101,25,1
082150101101,30,1
082150101101,35,1
082150101101,40,1
082150101101,45,1
082150101101,50,1
082150101101,55,1
082150101101,60,1
082150101101,65,1
082150102102,25,1
082150102102,30,1
082150102102,35,1
082150102102,40,1
082150102102,45,1
082150102102,50,1
082150102102,55,1
082150102102,60,1
082150102102,65,1
082155003103,30,1
082155003103,35,1
082155003103,40,1
082155003103,45,1
082155003103,50,1
082155003103,55,1
082155003103,60,1
082155003103,65,1
082150105105,25,1
082150105105,30,1
082150105105,35,1
082150105105,40,1
082150105105,45,1
082150105105,50,1
082150105105,55,1
082150105105,60,1
082150105105,65,1
082150106106,25,1
082150106106,30,1
082150106106,35,1
082150106106,40,1
082150106106,45,1
082150106106,50,1
082150106106,55,1
082150106106,60,1
082150106106,60,1
082150106106,65,1
082155006107,30,1
082155006107,35,1
082155006107,40,1
082155006107,45,1
082155006107,50,1
082155006107,55,1
082155006107,60,1
082155006107,65,1
082150108108,25,1
082150108108,30,1
082150108108,35,1
082150108108,40,1
082150108108,45,1
082150108108,50,1
082150108108,55,1
082150108108,60,1
082150108108,65,1
082150109109,25,1
082150109109,30,1
082150109109,35,1
082150109109,40,1
082150109109,40,1
082150109109,45,1
082150109109,50,1
082150109109,55,1
082150109109,60,1
082150109109,60,1
082150109109,65,1
082150110110,25,1
082150110110,30,1
082150110110,35,1
082150110110,40,1
082150110110,45,1
082150110110,50,1
082150110110,55,1
082150110110,60,1
082150110110,65,1
082165002007,25,1
082165002007,30,1
082165002007,30,1
082165002007,35,1
082165002007,35,1
082165002007,40,1
082165002007,40,1
082165002007,45,1
082165002007,45,1
082165002007,50,1
082165002007,50,1
082165002007,55,1
082165002007,55,1
082165002007,60,1
082165002007,60,1
082165002007,65,1
082165002007,65,1
082160008008,60,1
082165003009,25,1
082165003009,30,1
082165003009,35,1
082165003009,40,1
082165003009,45,1
082165003009,50,1
082165003009,55,1
082165003009,60,1
082165003009,65,1
082160015015,25,1
082160015015,30,1
082160015015,30,1
082160015015,35,1
082160015015,35,1
082160015015,40,1
082160015015,40,1
082160015015,45,1
082160015015,45,1
082160015015,50,1
082160015015,50,1
082160015015,55,1
082160015015,55,1
082160015015,60,1
082160015015,60,1
082160015015,65,1
082160015015,65,1
082165004017,25,1
082165004017,30,1
082165004017,35,1
082165004017,40,1
082165004017,45,1
082165004017,50,1
082165004017,55,1
082165004017,60,1
082165004017,65,1
082165001024,40,1
082165001024,60,1
082165005043,20,1
082165005043,25,1
082165005043,25,1
082165005043,30,1
082165005043,30,1
082165005043,30,1
082165005043,35,1
082165005043,35,1
082165005043,35,1
082165005043,40,1
082165005043,40,1
082165005043,40,1
082165005043,45,1
082165005043,45,1
082165005043,45,1
082165005043,50,1
082165005043,50,1
082165005043,50,1
082165005043,55,1
082165005043,55,1
082165005043,55,1
082165005043,60,1
082165005043,60,1
082165005043,60,1
082165005043,65,1
082165005043,65,1
082165005043,65,1
082165005043,70,1
082165007049,25,1
082165007049,30,1
082165007049,35,1
082165007049,40,1
082165007049,45,1
082165007049,50,1
082165007049,55,1
082165007049,60,1
082165007049,65,1
082210000000,20,1
082210000000,20,1
082210000000,20,1
082210000000,25,1
082210000000,25,1
082210000000,25,1
082210000000,25,1
082210000000,25,1
082210000000,25,1
082210000000,25,1
082210000000,30,1
082210000000,30,1
082210000000,30,1
082210000000,30,1
082210000000,30,1
082210000000,30,1
082210000000,30,1
082210000000,30,1
082210000000,30,1
082210000000,35,1
082210000000,35,1
082210000000,35,1
082210000000,35,1
082210000000,35,1
082210000000,35,1
082210000000,35,1
082210000000,35,1
082210000000,35,1
082210000000,40,1
082210000000,40,1
082210000000,40,1
082210000000,40,1
082210000000,40,1
082210000000,40,1
082210000000,40,1
082210000000,40,1
082210000000,40,1
082210000000,40,1
082210000000,45,1
082210000000,45,1
082210000000,45,1
082210000000,45,1
082210000000,45,1
082210000000,45,1
082210000000,45,1
082210000000,45,1
082210000000,45,1
082210000000,50,1
082210000000,50,1
082210000000,50,1
082210000000,50,1
082210000000,50,1
082210000000,50,1
082210000000,50,1
082210000000,50,1
082210000000,50,1
082210000000,55,1
082210000000,55,1
082210000000,55,1
082210000000,55,1
082210000000,55,1
082210000000,55,1
082210000000,55,1
082210000000,55,1
082210000000,55,1
082210000000,60,1
082210000000,60,1
082210000000,60,1
082210000000,60,1
082210000000,60,1
082210000000,60,1
082210000000,60,1
082210000000,60,1
082210000000,60,1
082210000000,60,1
082210000000,65,1
082210000000,65,1
082210000000,65,1
082210000000,65,1
082210000000,65,1
082210000000,65,1
082210000000,65,1
082210000000,65,1
082210000000,65,1
082210000000,70,1
082210000000,70,1
082210000000,70,1
082210000000,75,1
082210000000,80,1
082220000000,20,1
082220000000,20,1
082220000000,20,1
082220000000,20,1
082220000000,20,1
082220000000,25,1
082220000000,25,1
082220000000,25,1
082220000000,25,1
082220000000,25,1
082220000000,25,1
082220000000,25,1
082220000000,25,1
082220000000,25,1
082220000000,25,1
082220000000,25,1
082220000000,25,1
082220000000,25,1
082220000000,25,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,30,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,35,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,40,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,45,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,50,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,55,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,60,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,65,1
082220000000,70,1
082220000000,70,1
082220000000,70,1
082220000000,70,1
082220000000,70,1
082220000000,75,1
082220000000,75,1
082220000000,80,1
082250014014,25,1
082250014014,30,1
082250014014,35,1
082250014014,40,1
082250014014,45,1
082250014014,50,1
082250014014,55,1
082250014014,60,1
082250014014,65,1
082255005058,25,1
082255005058,30,1
082255005058,35,1
082255005058,40,1
082255005058,45,1
082255005058,50,1
082255005058,55,1
082255005058,60,1
082255005058,60,1
082255005058,65,1
082255001109,25,1
082255001109,30,1
082255001109,35,1
082255001109,40,1
082255001109,45,1
082255001109,50,1
082255001109,55,1
082255001109,60,1
082255001109,65,1
082260009009,25,1
082260009009,30,1
082260009009,35,1
082260009009,40,1
082260009009,45,1
082260009009,50,1
082260009009,55,1
082260009009,60,1
082260009009,65,1
082265010010,30,1
082265010010,35,1
082265010010,40,1
082265010010,45,1
082265010010,50,1
082265010010,55,1
082265010010,60,1
082265010010,65,1
082260012012,25,1
082260012012,30,1
082260012012,35,1
082260012012,40,1
082260012012,45,1
082260012012,50,1
082260012012,55,1
082260012012,60,1
082260012012,65,1
082265001013,25,1
082265001013,30,1
082265001013,35,1
082265001013,40,1
082265001013,45,1
082265001013,50,1
082265001013,55,1
082265001013,60,1
082265001013,65,1
082260018018,25,1
082260018018,30,1
082260018018,35,1
082260018018,40,1
082260018018,45,1
082260018018,50,1
082260018018,55,1
082260018018,60,1
082260018018,65,1
082260028028,25,1
082260028028,30,1
082260028028,35,1
082260028028,40,1
082260028028,45,1
082260028028,50,1
082260028028,55,1
082260028028,60,1
082260028028,65,1
082265003031,25,1
082265003031,30,1
082265003031,35,1
082265003031,40,1
082265003031,45,1
082265003031,50,1
082265003031,55,1
082265003031,60,1
082265003031,65,1
082265004032,25,1
082265004032,30,1
082265004032,35,1
082265004032,40,1
082265004032,45,1
082265004032,50,1
082265004032,55,1
082265004032,60,1
082265004032,65,1
082260036036,30,1
082260036036,35,1
082260036036,40,1
082260036036,45,1
082260036036,50,1
082260036036,55,1
082260036036,60,1
082260036036,65,1
082260037037,25,1
082260037037,30,1
082260037037,35,1
082260037037,40,1
082260037037,45,1
082260037037,50,1
082260037037,55,1
082260037037,60,1
082260037037,65,1
082260038038,25,1
082260038038,30,1
082260038038,35,1
082260038038,40,1
082260038038,45,1
082260038038,50,1
082260038038,55,1
082260038038,60,1
082260038038,65,1
082260041041,25,1
082260041041,30,1
082260041041,35,1
082260041041,35,1
082260041041,40,1
082260041041,40,1
082260041041,45,1
082260041041,45,1
082260041041,50,1
082260041041,55,1
082260041041,60,1
082260041041,60,1
082260041041,65,1
082260041041,65,1
082265006054,35,1
082265006054,40,1
082265006054,45,1
082265006054,60,1
082265005056,25,1
082265005056,30,1
082265005056,35,1
082265005056,40,1
082265005056,45,1
082265005056,50,1
082265005056,55,1
082265005056,60,1
082265005056,65,1
082260060060,30,1
082260060060,35,1
082260060060,40,1
082260060060,45,1
082260060060,50,1
082260060060,55,1
082260060060,60,1
082260060060,65,1
082260062062,25,1
082260062062,30,1
082260062062,35,1
082260062062,40,1
082260062062,45,1
082260062062,50,1
082260062062,55,1
082260062062,60,1
082260062062,65,1
082260063063,30,1
082260063063,35,1
082260063063,40,1
082260063063,45,1
082260063063,50,1
082260063063,55,1
082260063063,60,1
082260063063,65,1
082265006065,35,1
082265006065,40,1
082265006065,45,1
082265006065,60,1
082265004068,40,1
082265004068,60,1
082260076076,25,1
082260076076,30,1
082260076076,35,1
082260076076,40,1
082260076076,45,1
082260076076,50,1
082260076076,55,1
082260076076,60,1
082260076076,65,1
082260082082,25,1
082260082082,30,1
082260082082,35,1
082260082082,40,1
082260082082,45,1
082260082082,50,1
082260082082,55,1
082260082082,60,1
082260082082,65,1
082260084084,25,1
082260084084,30,1
082260084084,35,1
082260084084,40,1
082260084084,45,1
082260084084,50,1
082260084084,55,1
082260084084,60,1
082260084084,65,1
082265008085,20,1
082265008085,25,1
082265008085,25,1
082265008085,30,1
082265008085,30,1
082265008085,35,1
082265008085,35,1
082265008085,40,1
082265008085,40,1
082265008085,45,1
082265008085,45,1
082265008085,50,1
082265008085,50,1
082265008085,55,1
082265008085,55,1
082265008085,60,1
082265008085,60,1
082265008085,65,1
082265008085,65,1
082265008085,70,1
082260095095,25,1
082260095095,30,1
082260095095,35,1
082260095095,40,1
082260095095,45,1
082260095095,50,1
082260095095,55,1
082260095095,60,1
082260095095,65,1
082260096096,20,1
082260096096,25,1
082260096096,25,1
082260096096,30,1
082260096096,30,1
082260096096,30,1
082260096096,35,1
082260096096,35,1
082260096096,35,1
082260096096,40,1
082260096096,40,1
082260096096,40,1
082260096096,45,1
082260096096,45,1
082260096096,45,1
082260096096,50,1
082260096096,50,1
082260096096,50,1
082260096096,55,1
082260096096,55,1
082260096096,55,1
082260096096,60,1
082260096096,60,1
082260096096,60,1
082260096096,65,1
082260096096,65,1
082260096096,65,1
082260096096,70,1
082265010098,25,1
082265010098,30,1
082265010098,30,1
082265010098,35,1
082265010098,35,1
082265010098,40,1
082265010098,40,1
082265010098,45,1
082265010098,45,1
082265010098,50,1
082265010098,50,1
082265010098,55,1
082265010098,55,1
082265010098,60,1
082265010098,60,1
082265010098,65,1
082265010098,65,1
082260103103,25,1
082260103103,30,1
082260103103,35,1
082260103103,40,1
082260103103,45,1
082260103103,50,1
082260103103,55,1
082260103103,60,1
082260103103,65,1
082260105105,25,1
082260105105,30,1
082260105105,35,1
082260105105,40,1
082260105105,45,1
082260105105,50,1
082260105105,55,1
082260105105,60,1
082260105105,65,1
082260107107,30,1
082260107107,35,1
082260107107,40,1
082260107107,45,1
082260107107,50,1
082260107107,55,1
082260107107,60,1
082260107107,65,1
082310000000,20,1
082310000000,20,1
082310000000,25,1
082310000000,25,1
082310000000,25,1
082310000000,25,1
082310000000,25,1
082310000000,25,1
082310000000,30,1
082310000000,30,1
082310000000,30,1
082310000000,30,1
082310000000,30,1
082310000000,30,1
082310000000,30,1
082310000000,35,1
082310000000,35,1
082310000000,35,1
082310000000,35,1
082310000000,35,1
082310000000,35,1
082310000000,35,1
082310000000,35,1
082310000000,40,1
082310000000,40,1
082310000000,40,1
082310000000,40,1
082310000000,40,1
082310000000,40,1
082310000000,40,1
082310000000,40,1
082310000000,45,1
082310000000,45,1
082310000000,45,1
082310000000,45,1
082310000000,45,1
082310000000,45,1
082310000000,45,1
082310000000,45,1
082310000000,50,1
082310000000,50,1
082310000000,50,1
082310000000,50,1
082310000000,50,1
082310000000,50,1
082310000000,50,1
082310000000,50,1
082310000000,55,1
082310000000,55,1
082310000000,55,1
082310000000,55,1
082310000000,55,1
082310000000,55,1
082310000000,55,1
082310000000,55,1
082310000000,60,1
082310000000,60,1
082310000000,60,1
082310000000,60,1
082310000000,60,1
082310000000,60,1
082310000000,60,1
082310000000,60,1
082310000000,60,1
082310000000,65,1
082310000000,65,1
082310000000,65,1
082310000000,65,1
082310000000,65,1
082310000000,65,1
082310000000,65,1
082310000000,65,1
082310000000,70,1
082310000000,70,1
082310000000,75,1
082355001006,30,1
082355001006,35,1
082355001006,40,1
082355001006,45,1
082355001006,50,1
082355001006,55,1
082355001006,60,1
082355001006,65,1
082355002007,60,1
082355004008,30,1
082355004008,35,1
082355004008,40,1
082355004008,45,1
082355004008,50,1
082355004008,55,1
082355004008,60,1
082355004008,65,1
082355003033,60,1
082355007046,25,1
082355007046,30,1
082355007046,35,1
082355007046,40,1
082355007046,45,1
082355007046,50,1
082355007046,55,1
082355007046,60,1
082355007046,60,1
082355007046,65,1
082350065065,60,1
082355008079,30,1
082355008079,35,1
082355008079,40,1
082355008079,45,1
082355008079,50,1
082355008079,55,1
082355008079,60,1
082355008079,65,1
082350080080,30,1
082350080080,35,1
082350080080,40,1
082350080080,45,1
082350080080,50,1
082350080080,55,1
082350080080,60,1
082350080080,65,1
082355006085,25,1
082355006085,30,1
082355006085,35,1
082355006085,40,1
082355006085,40,1
082355006085,45,1
082355006085,50,1
082355006085,55,1
082355006085,60,1
082355006085,60,1
082355006085,65,1
082360004004,30,1
082360004004,35,1
082360004004,40,1
082360004004,45,1
082360004004,50,1
082360004004,55,1
082360004004,60,1
082360004004,65,1
